DATE,BATTERY DISCHARGED (kWh),BATTERY CHARGED (kWh),SOLAR PRODUCTION (kWh),HOME CONSUMPTION (kWh),GRID EXPORTED (kWh),GRID IMPORTED (kWh),BATTERY LEVEL (%)
2022-05-28T10:00:00,0,1.95,1.98,1.5,0,1.47,84
2022-05-28T11:00:00,0,1.53,1.57,1.14,0,1.1,94
2022-05-28T12:00:00,0,0.27,1.72,1.09,0.59,0.23,100
2022-05-28T13:00:00,0,0,2.78,1.68,1.23,0.13,100
2022-05-28T14:00:00,0,0,3.5,2.01,1.65,0.16,100
2022-05-28T15:00:00,0,0,4.13,1.21,2.92,0,100
2022-05-28T16:00:00,1.89,0,3.23,1.36,3.77,0,93
2022-05-28T17:00:00,1.9,0,1.9,0.86,2.94,0,81.5
2022-05-28T18:00:00,1.81,0,0.59,1.17,1.33,0.1,69.5
2022-05-28T19:00:00,1.79,0,0.08,1.96,0.52,0.6,57
2022-05-28T20:00:00,1.65,0,0,1,0.65,0,46
2022-05-28T21:00:00,0.01,0,0,0.71,0,0.7,41
2022-05-28T22:00:00,0,0,0,0.64,0,0.64,41
2022-05-28T23:00:00,0,0,0,0.66,0,0.66,41
2022-05-29T00:00:00,0,0,0,0.67,0,0.67,41
2022-05-29T01:00:00,0,0,0,0.64,0,0.64,41
2022-05-29T02:00:00,0,0,0,0.69,0,0.69,41
2022-05-29T03:00:00,0,0,0,0.68,0,0.68,41
2022-05-29T04:00:00,0,0,0,0.76,0,0.76,41
2022-05-29T05:00:00,0,0,0,0.8,0,0.8,41
2022-05-29T06:00:00,0,0.05,0.09,0.76,0,0.72,40
2022-05-29T07:00:00,0,0.68,0.72,0.73,0,0.69,41
2022-05-29T08:00:00,0,2.06,2.1,0.71,0,0.68,50
2022-05-29T09:00:00,0,3.33,3.38,0.9,0,0.85,67
2022-05-29T10:00:00,0,3.62,4.38,0.87,0.54,0.66,90
2022-05-29T11:00:00,0,0.15,5.01,2.15,2.71,0,100
2022-05-29T12:00:00,0,0,5.29,2.17,3.12,0,100
2022-05-29T13:00:00,0,0,5.32,2.13,3.19,0,100
2022-05-29T14:00:00,0,0,5.03,2.38,2.66,0.01,100
2022-05-29T15:00:00,0,0,4.25,3.37,1.27,0.4,100
2022-05-29T16:00:00,1.89,0,3.19,3.73,1.99,0.64,94
2022-05-29T17:00:00,1.48,0,1.42,2.76,1.02,0.88,83
2022-05-29T18:00:00,2,0,0.63,2.01,1.12,0.5,72
2022-05-29T19:00:00,1.94,0,0.08,2.6,0.39,0.96,59
2022-05-29T20:00:00,1.79,0,0,1.21,0.65,0.07,46
2022-05-29T21:00:00,0,0,0,1.1,0,1.1,40
2022-05-29T22:00:00,0,0,0,0.97,0,0.97,40
2022-05-29T23:00:00,0,0,0,0.7,0,0.7,40
2022-05-30T00:00:00,0,0,0,1.02,0,1.02,40
2022-05-30T01:00:00,0,0,0,0.92,0,0.92,40
2022-05-30T02:00:00,0,0,0,0.79,0,0.79,40
2022-05-30T03:00:00,0,0,0,0.69,0,0.69,40
2022-05-30T04:00:00,0,0,0,0.65,0,0.65,40
2022-05-30T05:00:00,0,0,0,0.65,0,0.65,40
2022-05-30T06:00:00,0,0.04,0.07,0.63,0,0.6,40
2022-05-30T07:00:00,0,0.67,0.7,0.67,0,0.64,41
2022-05-30T08:00:00,0,2.04,2.08,0.77,0,0.73,50
2022-05-30T09:00:00,0,3.32,3.37,0.82,0,0.77,66.5
2022-05-30T10:00:00,0,3.7,4.33,0.96,0.42,0.75,90
2022-05-30T11:00:00,0,0.17,4.99,2.23,2.6,0,100
2022-05-30T12:00:00,0,0,5.28,2.99,2.29,0,100
2022-05-30T13:00:00,0,0,5.26,2.29,2.98,0,100
2022-05-30T14:00:00,0,0,4.97,2.46,2.88,0.36,100
2022-05-30T15:00:00,0,0,4.27,3.11,1.34,0.18,100
2022-05-30T16:00:00,1.89,0,3.18,3.59,1.91,0.44,94
2022-05-30T17:00:00,1.9,0,1.9,3.76,1.24,1.2,82
2022-05-30T18:00:00,1.88,0,0.65,4.48,0.23,2.19,70
2022-05-30T19:00:00,1.8,0,0.08,2.4,0.31,0.82,58
2022-05-30T20:00:00,1.69,0,0,2.04,0.31,0.66,46
2022-05-30T21:00:00,0,0,0,0.7,0,0.7,40
2022-05-30T22:00:00,0,0,0,0.84,0,0.84,40
2022-05-30T23:00:00,0,0,0,0.67,0,0.67,40
2022-05-31T00:00:00,0,0,0,0.66,0,0.66,40
2022-05-31T01:00:00,0,0,0,0.8,0,0.8,40
2022-05-31T02:00:00,0,0,0,0.7,0,0.7,40
2022-05-31T03:00:00,0,0,0,0.64,0,0.64,40
2022-05-31T04:00:00,0,0,0,0.69,0,0.69,40
2022-05-31T05:00:00,0,0,0,0.63,0,0.63,40
2022-05-31T06:00:00,0,0.04,0.08,0.72,0,0.68,40
2022-05-31T07:00:00,0,0.68,0.7,0.98,0,0.96,41
2022-05-31T08:00:00,0,2.06,2.1,0.92,0,0.88,50
2022-05-31T09:00:00,0,3.38,3.44,0.83,0,0.78,67
2022-05-31T10:00:00,0,3.62,4.44,0.86,0.58,0.62,90.5
2022-05-31T11:00:00,0,0.12,5.13,1.25,3.75,0,100
2022-05-31T12:00:00,0,0,5.44,1.49,3.95,0,100
2022-05-31T13:00:00,0,0,5.36,2.37,2.99,0,100
2022-05-31T14:00:00,0,0,4.98,2.56,2.43,0,100
2022-05-31T15:00:00,0,0,4.27,2.17,2.2,0.1,100
2022-05-31T16:00:00,1.89,0,3.14,3.74,2.44,1.15,94
2022-05-31T17:00:00,1.9,0,1.83,3.56,1.06,0.89,82
2022-05-31T18:00:00,1.89,0,0.59,3.01,0.68,1.22,70
2022-05-31T19:00:00,1.8,0,0.09,2.93,0.31,1.35,58
2022-05-31T20:00:00,1.69,0,0,1.86,0.31,0.49,46
2022-05-31T21:00:00,0.01,0,0,1.14,0,1.14,41
2022-05-31T22:00:00,0,0,0,0.72,0,0.72,41
2022-05-31T23:00:00,0,0,0,0.65,0,0.65,41
2022-06-01T00:00:00,0,0,0,0.67,0,0.67,41
2022-06-01T01:00:00,0,0,0,0.87,0,0.87,41
2022-06-01T02:00:00,0,0,0,0.65,0,0.65,41
2022-06-01T03:00:00,0,0,0,0.69,0,0.69,41
2022-06-01T04:00:00,0,0,0,0.64,0,0.64,41
2022-06-01T05:00:00,0,0,0,0.69,0,0.69,41
2022-06-01T06:00:00,0,0.05,0.08,0.62,0,0.59,40
2022-06-01T07:00:00,0,0.66,0.69,0.88,0,0.85,41
2022-06-01T08:00:00,0,1.95,2.06,0.77,0,0.65,50
2022-06-01T09:00:00,0,2.82,3.33,0.51,0,0,64
2022-06-01T10:00:00,0,3.72,4.27,0.56,0,0,85
2022-06-01T11:00:00,0.02,0.73,1.64,0.92,0,0,99
2022-06-01T12:00:00,0,0,0.86,0.86,0,0,99
2022-06-01T13:00:00,0.03,0.04,0.97,0.96,0,0,99
2022-06-01T14:00:00,0.03,0,0.79,0.82,0,0,100
2022-06-01T15:00:00,0.05,0.01,2.24,3.65,0.09,1.45,100
2022-06-01T16:00:00,1.89,0,3.14,5.66,1.09,1.71,94
2022-06-01T17:00:00,1.9,0,1.85,7.05,0.02,3.32,82
2022-06-01T18:00:00,1.9,0,0.59,4.71,0.05,2.27,70
2022-06-01T19:00:00,1.9,0,0.09,5.97,0.01,3.98,58
2022-06-01T20:00:00,1.84,0,0,1.82,0.46,0.43,46
2022-06-01T21:00:00,0.03,0,0,1.47,0,1.44,41
2022-06-01T22:00:00,0.1,0,0,1.14,0,1.04,41
2022-06-01T23:00:00,0.02,0,0,0.86,0,0.83,41
2022-06-02T00:00:00,0,0,0,0.7,0,0.7,41
2022-06-02T01:00:00,0,0,0,0.8,0,0.8,41
2022-06-02T02:00:00,0,0,0,0.66,0,0.66,41
2022-06-02T03:00:00,0,0,0,0.68,0,0.68,41
2022-06-02T04:00:00,0,0,0,0.64,0,0.64,41
2022-06-02T05:00:00,0,0,0,0.69,0,0.69,41
2022-06-02T06:00:00,0,0.13,0.15,0.59,0,0.57,40
2022-06-02T07:00:00,0,0.73,0.75,1.16,0,1.13,42
2022-06-02T08:00:00,0,1.95,1.99,0.91,0,0.88,50
2022-06-02T09:00:00,0,3,3.05,0.93,0,0.88,66
2022-06-02T10:00:00,0,3.91,4.23,1.41,0.19,1.27,88
2022-06-02T11:00:00,0,0.21,4.83,2.53,2.09,0,100
2022-06-02T12:00:00,0,0,4.99,2.7,2.29,0.01,100
2022-06-02T13:00:00,0,0,5.08,4.39,1.44,0.76,100
2022-06-02T14:00:00,0,0,4.76,4.29,1.16,0.69,100
2022-06-02T15:00:00,0,0,4.11,4.35,1,1.24,100
2022-06-02T16:00:00,1.89,0,1.76,3.94,0.8,1.09,94
2022-06-02T17:00:00,1.9,0,1.61,4.07,1.01,1.57,82
2022-06-02T18:00:00,1.89,0,0.75,2.73,0.8,0.89,70
2022-06-02T19:00:00,1.81,0,0.11,2.67,0.27,1.03,58
2022-06-02T20:00:00,1.7,0,0,1.47,0.23,0,46
2022-06-02T21:00:00,0,0,0,1.17,0,1.17,40
2022-06-02T22:00:00,0,0,0,0.75,0,0.75,40
2022-06-02T23:00:00,0,0,0,0.69,0,0.69,40
2022-06-03T00:00:00,0,0,0,0.66,0,0.66,40
2022-06-03T01:00:00,0,0,0,0.87,0,0.87,40
2022-06-03T02:00:00,0,0,0,0.68,0,0.68,40
2022-06-03T03:00:00,0,0,0,0.67,0,0.67,40
2022-06-03T04:00:00,0,0,0,0.65,0,0.65,40
2022-06-03T05:00:00,0,0,0,0.66,0,0.66,40
2022-06-03T06:00:00,0,0.08,0.1,0.61,0,0.6,40
2022-06-03T07:00:00,0,0.22,0.24,0.81,0,0.79,41
2022-06-03T08:00:00,0,0.34,0.36,0.76,0,0.74,42
2022-06-03T09:00:00,0,0.62,0.64,1.06,0,1.03,45
2022-06-03T10:00:00,0,0.7,0.72,1.06,0,1.05,49.5
2022-06-03T11:00:00,0,0.69,0.72,0.95,0,0.93,53
2022-06-03T12:00:00,0,0.9,0.92,1.18,0,1.15,59
2022-06-03T13:00:00,0,1.05,1.09,1.09,0,1.06,64
2022-06-03T14:00:00,0,1.56,1.58,1,0,0.98,72
2022-06-03T15:00:00,0,2.11,2.16,1.01,0,0.97,84
2022-06-03T16:00:00,1.59,0.01,2.64,2.44,1.85,0.07,85
2022-06-03T17:00:00,1.6,0,1.54,1.81,1.33,0.01,75
2022-06-03T18:00:00,1.54,0,0.66,2.11,0.5,0.41,65
2022-06-03T19:00:00,1.5,0,0.19,1.45,0.24,0,55
2022-06-03T20:00:00,1.39,0,0,1.27,0.13,0.01,45
2022-06-03T21:00:00,0,0,0,1.43,0,1.43,40
2022-06-03T22:00:00,0,0,0,0.7,0,0.7,40
2022-06-03T23:00:00,0,0,0,0.7,0,0.7,40
2022-06-04T00:00:00,0,0,0,0.65,0,0.65,40
2022-06-04T01:00:00,0,0,0,1.02,0,1.02,40
2022-06-04T02:00:00,0,0,0,0.67,0,0.67,40
2022-06-04T03:00:00,0,0,0,0.64,0,0.64,40
2022-06-04T04:00:00,0,0,0,0.82,0,0.82,40
2022-06-04T05:00:00,0,0,0,0.71,0,0.71,40
2022-06-04T06:00:00,0,0.08,0.11,0.82,0,0.78,40
2022-06-04T07:00:00,0,0.32,0.35,1.23,0,1.2,41
2022-06-04T08:00:00,0,0.64,0.67,1.23,0,1.2,44
2022-06-04T09:00:00,0,1.07,1.09,1.14,0,1.13,50
2022-06-04T10:00:00,0,1.32,1.34,0.96,0,0.94,57
2022-06-04T11:00:00,0,1.06,1.09,1.23,0,1.2,65
2022-06-04T12:00:00,0,1.55,1.57,1.08,0,1.05,73
2022-06-04T13:00:00,0,1.59,1.64,1.05,0,1.01,82
2022-06-04T14:00:00,0,2.09,2.83,0.98,0.47,0.71,94
2022-06-04T15:00:00,0,0.03,3.81,1.6,2.2,0.02,100
2022-06-04T16:00:00,1.89,0,3.09,1.53,3.45,0,93.5
2022-06-04T17:00:00,1.86,0,1.84,1.49,2.21,0,81.5
2022-06-04T18:00:00,1.8,0,0.61,2.58,0.61,0.78,70
2022-06-04T19:00:00,1.8,0,0.11,2.84,0.21,1.15,57.5
2022-06-04T20:00:00,1.66,0,0,1.16,0.5,0,46
2022-06-04T21:00:00,0.01,0,0,1.12,0,1.12,40
2022-06-04T22:00:00,0,0,0,0.74,0,0.74,40
2022-06-04T23:00:00,0,0,0,0.8,0,0.8,40
2022-06-05T00:00:00,0,0,0,0.73,0,0.73,40
2022-06-05T01:00:00,0,0,0,0.9,0,0.9,40
2022-06-05T02:00:00,0,0,0,0.69,0,0.69,40
2022-06-05T03:00:00,0,0,0,0.67,0,0.67,40
2022-06-05T04:00:00,0,0,0,0.65,0,0.65,40
2022-06-05T05:00:00,0,0,0,0.79,0,0.79,40
2022-06-05T06:00:00,0,0.04,0.1,0.78,0,0.73,40
2022-06-05T07:00:00,0,0.64,0.67,0.89,0,0.86,41
2022-06-05T08:00:00,0,1.93,1.97,0.79,0,0.75,49
2022-06-05T09:00:00,0,3.12,3.17,0.82,0,0.77,65
2022-06-05T10:00:00,0,3.86,4.21,0.9,0.21,0.76,87.5
2022-06-05T11:00:00,0,0.23,4.82,1.01,3.58,0,100
2022-06-05T12:00:00,0,0,5.07,2.75,2.33,0,100
2022-06-05T13:00:00,0,0,5.06,2.86,2.22,0.02,100
2022-06-05T14:00:00,0,0,4.8,5.04,0.94,1.18,100
2022-06-05T15:00:00,0,0,4.14,4.29,0.56,0.71,100
2022-06-05T16:00:00,1.89,0,3.08,5.32,0.27,0.62,94
2022-06-05T17:00:00,1.9,0,1.83,6.27,0.27,2.82,82
2022-06-05T18:00:00,1.89,0,0.59,4.71,0.29,2.52,70
2022-06-05T19:00:00,1.8,0,0.07,4.33,0.21,2.67,58
2022-06-05T20:00:00,1.74,0,0,2.77,0.15,1.19,46
2022-06-05T21:00:00,0,0,0,2.51,0,2.51,40
2022-06-05T22:00:00,0,0,0,0.88,0,0.88,40
2022-06-05T23:00:00,0,0,0,0.74,0,0.74,40
2022-06-06T00:00:00,0,0,0,0.61,0,0.61,40
2022-06-06T01:00:00,0,0,0,1.2,0,1.2,40
2022-06-06T02:00:00,0,0,0,0.71,0,0.71,40
2022-06-06T03:00:00,0,0,0,0.8,0,0.8,40
2022-06-06T04:00:00,0,0,0,0.65,0,0.65,40
2022-06-06T05:00:00,0,0,0,0.68,0,0.68,40
2022-06-06T06:00:00,0,0.1,0.14,0.67,0,0.63,40
2022-06-06T07:00:00,0,0.53,0.56,0.88,0,0.86,42
2022-06-06T08:00:00,0,1.58,1.61,1,0,0.97,47
2022-06-06T09:00:00,0,3.24,3.29,1.77,0,1.72,63
2022-06-06T10:00:00,0,4.18,4.25,1.78,0,1.72,85.5
2022-06-06T11:00:00,0,0.29,4.83,3.04,1.59,0.09,100
2022-06-06T12:00:00,0,0,5.12,2.71,2.41,0,100
2022-06-06T13:00:00,0,0,5.13,3.31,1.85,0.04,100
2022-06-06T14:00:00,0,0,4.83,4.97,0.74,0.88,100
2022-06-06T15:00:00,0,0,4.23,5.4,0.32,1.49,100
2022-06-06T16:00:00,1.89,0,3.16,4.66,1.16,0.77,94
2022-06-06T17:00:00,1.9,0,1.82,1.63,2.1,0.02,82
2022-06-06T18:00:00,1.83,0,0.61,2.7,0.29,0.55,70
2022-06-06T19:00:00,1.86,0,0.11,3.55,0.04,1.62,58
2022-06-06T20:00:00,1.73,0,0,2.43,0.18,0.88,46
2022-06-06T21:00:00,0,0,0,1.22,0,1.22,40
2022-06-06T22:00:00,0,0,0,0.94,0,0.94,40
2022-06-06T23:00:00,0,0,0,0.77,0,0.77,40
2022-06-07T00:00:00,0,0,0,0.76,0,0.76,40
2022-06-07T01:00:00,0,0,0,1.11,0,1.11,40
2022-06-07T02:00:00,0,0,0,0.84,0,0.84,40
2022-06-07T03:00:00,0,0,0,0.79,0,0.79,40
2022-06-07T04:00:00,0,0,0,0.72,0,0.72,40
2022-06-07T05:00:00,0,0,0,0.74,0,0.74,40
2022-06-07T06:00:00,0,0.07,0.11,0.74,0,0.7,40
2022-06-07T07:00:00,0,0.67,0.7,0.89,0,0.87,41
2022-06-07T08:00:00,0,1.98,2.03,0.88,0,0.83,50
2022-06-07T09:00:00,0,2.88,3.3,1.05,0,0.63,66
2022-06-07T10:00:00,0,3.71,4.25,0.54,0,0,85
2022-06-07T11:00:00,0.05,0.64,1.36,0.77,0,0,99
2022-06-07T12:00:00,0.02,0.02,0.89,0.89,0,0,99
2022-06-07T13:00:00,0,0.04,1.35,1.31,0,0,99
2022-06-07T14:00:00,0.03,0.04,0.9,0.88,0,0,99
2022-06-07T15:00:00,0.03,0.05,0.8,0.79,0,0,99
2022-06-07T16:00:00,0.03,0.03,0.89,0.89,0,0,99
2022-06-07T17:00:00,0.24,0.03,0.74,1.95,0,1,99
2022-06-07T18:00:00,3.08,0,0.66,5.5,0,1.76,88
2022-06-07T19:00:00,1.78,0,0.12,1.8,0.44,0.34,69
2022-06-07T20:00:00,2.74,0,0,1.49,1.61,0.36,65
2022-06-07T21:00:00,0.03,0,0,1.95,0.03,1.94,49
2022-06-07T22:00:00,0,0,0,2.79,0,2.79,49
2022-06-07T23:00:00,0,0,0,0.83,0,0.83,49
2022-06-08T00:00:00,0,0,0,0.7,0,0.7,49
2022-06-08T01:00:00,0,0,0,0.95,0,0.95,49
2022-06-08T02:00:00,0,0,0,0.75,0,0.75,49
2022-06-08T03:00:00,0,0,0,0.61,0,0.61,49
2022-06-08T04:00:00,0,0,0,0.65,0,0.65,49
2022-06-08T05:00:00,0,0,0,0.65,0,0.65,49
2022-06-08T06:00:00,0,0.07,0.12,0.61,0,0.57,49
2022-06-08T07:00:00,0,0.43,0.44,0.88,0,0.87,50
2022-06-08T08:00:00,0,1.24,1.25,0.9,0,0.88,54
2022-06-08T09:00:00,0,3.24,3.29,0.92,0,0.87,69
2022-06-08T10:00:00,0,3.53,4.22,1.48,0.02,0.82,91
2022-06-08T11:00:00,0,0.01,4.91,2.78,2.12,0,100
2022-06-08T12:00:00,0,0,5.2,2.51,2.7,0,100
2022-06-08T13:00:00,0,0,5.19,2.47,2.74,0.02,100
2022-06-08T14:00:00,0,0,4.8,3.26,1.54,0,100
2022-06-08T15:00:00,0,0,4.24,2.34,2,0.1,100
2022-06-08T16:00:00,1.89,0,3.17,2.86,2.2,0,94
2022-06-08T17:00:00,1.9,0,1.88,3.06,1.2,0.47,82
2022-06-08T18:00:00,1.9,0,0.64,3.5,0.13,1.09,70
2022-06-08T19:00:00,1.86,0,0.09,3.85,0.09,1.99,58
2022-06-08T20:00:00,1.73,0,0,1.4,0.42,0.08,46
2022-06-08T21:00:00,0,0,0,1.66,0,1.66,40
2022-06-08T22:00:00,0,0,0,0.8,0,0.8,40
2022-06-08T23:00:00,0,0,0,0.83,0,0.83,40
2022-06-09T00:00:00,0,0,0,0.73,0,0.73,40
2022-06-09T01:00:00,0,0,0,0.84,0,0.84,40
2022-06-09T02:00:00,0,0,0,0.69,0,0.69,40
2022-06-09T03:00:00,0,0,0,0.71,0,0.71,40
2022-06-09T04:00:00,0,0,0,0.69,0,0.69,40
2022-06-09T05:00:00,0,0,0,0.65,0,0.65,40
2022-06-09T06:00:00,0,0.07,0.1,0.66,0,0.63,40
2022-06-09T07:00:00,0,0.45,0.47,0.83,0,0.8,42
2022-06-09T08:00:00,0,1.5,1.53,0.86,0,0.83,46
2022-06-09T09:00:00,0,3.15,3.2,0.82,0,0.77,61.5
2022-06-09T10:00:00,0,4.12,4.17,1.68,0,1.62,84
2022-06-09T11:00:00,0,0.61,4.76,2.28,1.98,0.11,100
2022-06-09T12:00:00,0,0,5.03,3.28,1.75,0,100
2022-06-09T13:00:00,0,0,4.95,4.25,1.34,0.64,100
2022-06-09T14:00:00,0,0,4.27,5.42,0.82,1.98,100
2022-06-09T15:00:00,0,0,3.3,5.14,0.38,2.22,100
2022-06-09T16:00:00,1.89,0,3.24,5.82,0.82,1.51,94
2022-06-09T17:00:00,1.9,0,1.66,3.41,1.29,1.14,82
2022-06-09T18:00:00,1.9,0,0.81,3.97,0.85,2.11,70
2022-06-09T19:00:00,1.85,0,0.21,3.13,0.3,1.37,58
2022-06-09T20:00:00,1.73,0,0,1.73,0.32,0.32,46
2022-06-09T21:00:00,0,0,0,1.2,0,1.2,40
2022-06-09T22:00:00,0,0,0,1.42,0,1.42,40
2022-06-09T23:00:00,0,0,0,0.7,0,0.7,40
2022-06-10T00:00:00,0,0,0,0.69,0,0.69,40
2022-06-10T01:00:00,0,0,0,1.38,0,1.38,40
2022-06-10T02:00:00,0,0,0,0.98,0,0.98,40
2022-06-10T03:00:00,0,0,0,0.65,0,0.65,40
2022-06-10T04:00:00,0,0,0,0.7,0,0.7,40
2022-06-10T05:00:00,0,0,0,0.65,0,0.65,40
2022-06-10T06:00:00,0,0.12,0.17,0.66,0,0.61,40
2022-06-10T07:00:00,0,0.76,0.78,0.78,0,0.76,42
2022-06-10T08:00:00,0,1.98,2.02,1.04,0,1,51
2022-06-10T09:00:00,0,3.17,3.23,1.39,0,1.34,67
2022-06-10T10:00:00,0,3.7,4.13,1.61,0,1.17,89
2022-06-10T11:00:00,0,0.18,4.79,2.8,1.82,0,100
2022-06-10T12:00:00,0,0,5.05,3.48,1.91,0.34,100
2022-06-10T13:00:00,0,0,5.05,5.49,0.96,1.4,100
2022-06-10T14:00:00,0,0,4.71,4.89,1.04,1.22,100
2022-06-10T15:00:00,0,0,4.06,6.41,0,2.35,100
2022-06-10T16:00:00,1.89,0,3.08,4.46,0.73,0.22,94
2022-06-10T17:00:00,1.9,0,1.86,5.33,0.17,1.75,82
2022-06-10T18:00:00,1.9,0,0.64,4.55,0.28,2.29,70
2022-06-10T19:00:00,1.84,0,0.1,3.84,0.13,2.04,58
2022-06-10T20:00:00,1.74,0,0,3.37,0.07,1.7,46
2022-06-10T21:00:00,0,0,0,1.79,0,1.79,40
2022-06-10T22:00:00,0,0,0,0.67,0,0.67,40
2022-06-10T23:00:00,0,0,0,0.65,0,0.65,40
2022-06-11T00:00:00,0,0,0,0.82,0,0.82,40
2022-06-11T01:00:00,0,0,0,1.07,0,1.07,40
2022-06-11T02:00:00,0,0,0,0.68,0,0.68,40
2022-06-11T03:00:00,0,0,0,0.64,0,0.64,40
2022-06-11T04:00:00,0,0,0,0.62,0,0.62,40
2022-06-11T05:00:00,0,0,0,0.65,0,0.65,40
2022-06-11T06:00:00,0,0.11,0.14,0.62,0,0.6,40
2022-06-11T07:00:00,0,0.72,0.75,0.8,0,0.77,43
2022-06-11T08:00:00,0,1.21,1.23,0.72,0,0.7,49
2022-06-11T09:00:00,0,2.94,2.98,0.88,0,0.84,60
2022-06-11T10:00:00,0,4.09,4.14,1.63,0,1.58,82.5
2022-06-11T11:00:00,0,0.83,4.72,2.12,1.86,0.09,100
2022-06-11T12:00:00,0,0,5.02,3.49,1.66,0.12,100
2022-06-11T13:00:00,0,0,5,3.57,1.45,0.03,100
2022-06-11T14:00:00,0,0,4.68,5.1,0.66,1.08,100
2022-06-11T15:00:00,0,0,4.09,5.09,0.64,1.64,100
2022-06-11T16:00:00,1.89,0,3.11,5.15,0.6,0.75,94
2022-06-11T17:00:00,1.9,0,1.86,3.95,0.98,1.17,82
2022-06-11T18:00:00,1.9,0,0.65,2.74,0.79,0.99,70
2022-06-11T19:00:00,1.84,0,0.1,2.21,0.34,0.61,58
2022-06-11T20:00:00,1.74,0,0,2.55,0.21,1.02,46
2022-06-11T21:00:00,0,0,0,1.11,0,1.11,40
2022-06-11T22:00:00,0,0,0,0.75,0,0.75,40
2022-06-11T23:00:00,0,0,0,0.78,0,0.78,40
2022-06-12T00:00:00,0,0,0,0.74,0,0.74,40
2022-06-12T01:00:00,0,0,0,1.19,0,1.19,40
2022-06-12T02:00:00,0,0,0,0.76,0,0.76,40
2022-06-12T03:00:00,0,0,0,0.75,0,0.75,40
2022-06-12T04:00:00,0,0,0,0.77,0,0.77,40
2022-06-12T05:00:00,0,0,0,0.78,0,0.78,40
2022-06-12T06:00:00,0,0.12,0.14,0.71,0,0.69,40
2022-06-12T07:00:00,0,0.49,0.52,0.91,0,0.89,42
2022-06-12T08:00:00,0,0.94,0.97,0.8,0,0.78,46
2022-06-12T09:00:00,0,2.5,2.54,0.98,0,0.94,55
2022-06-12T10:00:00,0,4.16,4.21,0.9,0,0.86,77
2022-06-12T11:00:00,0,1.7,4.8,1.47,1.87,0.24,99
2022-06-12T12:00:00,0,0,5.08,2.85,2.23,0,100
2022-06-12T13:00:00,0,0,5.13,3.94,1.19,0,100
2022-06-12T14:00:00,0,0,4.82,1.98,2.86,0.02,100
2022-06-12T15:00:00,0,0,4.17,4.16,0.73,0.72,100
2022-06-12T16:00:00,1.89,0,3.16,3.47,1.59,0,94
2022-06-12T17:00:00,1.9,0,1.89,3.49,1,0.71,82
2022-06-12T18:00:00,1.9,0,0.63,3.22,0.25,0.94,70
2022-06-12T19:00:00,1.84,0,0.08,1.78,0.54,0.4,58
2022-06-12T20:00:00,1.73,0,0,1.21,0.58,0.05,46
2022-06-12T21:00:00,0,0,0,1.11,0,1.11,40
2022-06-12T22:00:00,0,0,0,0.68,0,0.68,40
2022-06-12T23:00:00,0,0,0,0.61,0,0.61,40
2022-06-13T00:00:00,0,0,0,0.66,0,0.66,40
2022-06-13T01:00:00,0,0,0,1.03,0,1.03,40
2022-06-13T02:00:00,0,0,0,0.62,0,0.62,40
2022-06-13T03:00:00,0,0,0,0.66,0,0.66,40
2022-06-13T04:00:00,0,0,0,0.64,0,0.64,40
2022-06-13T05:00:00,0,0,0,0.62,0,0.62,40
2022-06-13T06:00:00,0,0.1,0.11,0.6,0,0.58,40
2022-06-13T07:00:00,0,0.53,0.56,0.79,0,0.76,41
2022-06-13T08:00:00,0,1.97,2,0.68,0,0.64,49
2022-06-13T09:00:00,0,2.07,2.11,1.16,0,1.12,60
2022-06-13T10:00:00,0,2.9,2.93,2.64,0,2.6,75.5
2022-06-13T11:00:00,0,2.37,4.76,2.22,1.25,1.07,99
2022-06-13T12:00:00,0,0,5.07,3.96,1.2,0.09,100
2022-06-13T13:00:00,0,0,5.12,5.07,0.95,0.89,100
2022-06-13T14:00:00,0,0,4.81,4.84,1.28,1.32,100
2022-06-13T15:00:00,0,0,4.22,4.49,0.81,1.08,100
2022-06-13T16:00:00,1.89,0,3.24,5.47,0.67,1.01,94
2022-06-13T17:00:00,1.9,0,1.92,4,1.3,1.48,82
2022-06-13T18:00:00,1.9,0,0.67,5.01,0.2,2.64,70
2022-06-13T19:00:00,1.84,0,0.1,4.05,0.19,2.31,58
2022-06-13T20:00:00,1.76,0,0,2.19,0.28,0.71,46
2022-06-13T21:00:00,0,0,0,1.96,0,1.96,40
2022-06-13T22:00:00,0,0,0,1.68,0,1.68,40
2022-06-13T23:00:00,0,0,0,0.63,0,0.63,40
2022-06-14T00:00:00,0,0,0,0.62,0,0.62,40
2022-06-14T01:00:00,0,0,0,1.72,0,1.72,40
2022-06-14T02:00:00,0,0,0,0.7,0,0.7,40
2022-06-14T03:00:00,0,0,0,0.67,0,0.67,40
2022-06-14T04:00:00,0,0,0,0.68,0,0.68,40
2022-06-14T05:00:00,0,0,0,0.61,0,0.61,40
2022-06-14T06:00:00,0,0.15,0.19,0.6,0,0.57,40
2022-06-14T07:00:00,0,0.79,0.81,0.8,0,0.78,43
2022-06-14T08:00:00,0,1.98,2.01,0.76,0,0.72,51
2022-06-14T09:00:00,0,3.2,3.25,0.88,0,0.83,67
2022-06-14T10:00:00,0,3.63,4.21,1.84,0.04,1.3,90
2022-06-14T11:00:00,0,0.15,4.81,1.78,2.89,0,100
